"id","price"
139,405178.188773061
140,339839.408456461
141,557608.705121694
142,828345.75156306
143,413949.908385308
144,377803.800037266
145,808674.45040744
146,765609.810899938
147,260446.837655593
148,324948.281737644
149,564916.446488765
150,287572.048998549
151,228037.062049558
152,276387.488081573
153,235662.169256461
154,1029343.43272549
155,569039.352002629
156,422424.88068089
157,583136.957203516
158,419175.195236988
159,601291.139460235
160,781130.944733227
161,1494961.23588453
162,703281.942711178
163,415326.331524272
164,887422.41003687
165,494213.517429661
166,570544.849548781
167,348008.072124902
168,398200.908758137
169,250710.804902044
170,248043.906530985
171,435486.011762671
172,696397.713833701
173,333093.614207428
174,391763.671197871
175,317362.5778674
176,290109.288012016
177,401981.001573286
178,341745.150493733
179,437532.216017498
180,199018.154095789
181,464154.798637512
182,270909.628299095
183,918613.744026215
184,672059.891802905
185,858793.208300481
186,1750949.59251821
187,309141.510594034
188,524787.001300023
189,245131.715413268
190,450121.995471168
191,207353.378675266
192,499430.118350345
193,298523.396870946
194,335149.670684169
195,240569.562445876
196,397952.990425504
197,230984.279268123
198,225184.023621633
199,381855.137028575
200,230122.251943934
201,405597.146025153
202,271831.95476212
203,179466.945294276
204,225382.751478274
205,605454.771979321
206,314466.872810417
207,364455.987448388
208,269943.24301435
209,575527.039882691
210,265329.698469417
211,195588.852003888
212,465087.589917828
213,644191.002388273
214,594088.637899012
215,723223.831266654
216,259219.949730495
217,536813.563106996
218,364799.19174232
219,352480.065831403
220,374016.667996485
221,248877.990390566
222,406081.312780012
223,298441.875022158
224,163550.647983353
225,331381.780690114
226,212031.471095106
227,912572.6316072
228,452111.093957061
229,486064.454340509
230,837704.285195581
231,406487.642589117
232,337258.642290625
233,387217.515424834
234,457577.985715946
235,226787.306591039
236,472098.204237412
237,461133.695412345
238,590699.687208784
239,422017.250080388
240,723385.058798088
241,387938.429134478
242,445867.038919147
243,559776.988253455
244,420922.307685995
245,756396.191248995
246,670723.400083747
247,354617.172358143
248,243605.168679201
249,399623.691287824
250,863559.442210635
251,486826.995434752
252,533171.069453049
253,452743.887381522
254,338897.086699691
255,230058.238514219
256,414998.293595415
257,297253.247519657
258,560412.655606311
259,404298.545703418
260,486864.097771071
261,952773.717998701
262,611365.905341002
263,304243.934628057
264,488771.893837234
265,591939.566475261
266,446518.919084002
267,484648.748813814
268,581649.400774714
269,442702.154066349
270,520615.860027342
271,659696.54576106
272,325670.960077888
273,150075.653087939
274,903008.006839397
275,670112.659431115
276,495224.315676427
277,395568.11550018
278,269280.042413328
279,797191.963897092
280,307075.027857949
281,906639.77598902
282,318821.986721353
283,661871.620981346
284,321611.37439061
285,634795.588478915
286,585931.049751552
287,630018.418798414
288,1409913.00765927
289,256442.480465055
290,522230.826352092
291,301454.646414596
292,314537.342765857
293,463398.175734507
294,1054907.56317211
295,683430.504669904
296,321468.914264838
297,763705.307314211
298,285455.70184737
299,668315.160955486
300,1040275.42156003
301,268891.447801829
302,336998.577110203
303,786907.021881632
304,655569.588221018
305,533526.985187176
306,1114243.40748118
307,460575.557769001
308,358918.087549461
309,384098.326769427
310,546044.447077919
311,386640.787868272
312,525566.565948752
313,250215.198254867
314,538911.087509126
315,883052.426450485
316,1800371.7245147
317,445514.602697055
318,259728.979914144
319,1088858.69704056
320,442294.34318924
321,686385.982860487
322,605167.302793718
323,344950.198486016
324,315210.677752807
325,405053.435848594
326,329427.262356613
327,647054.844186411
328,483861.761075287
329,232663.939335188
330,861116.976781574
331,443274.33916662
332,471195.820399168
333,1060992.15652301
334,320283.410386314
335,338557.149785981
336,253379.813298749
337,752102.461985911
338,558614.208114642
339,319170.717121866
340,606986.108637851
341,291622.366873758
342,410416.797943542
343,343632.257897802
344,281836.470157278
345,343107.558428135
346,329603.782433549
347,244865.695442413
348,274178.714817346
349,458096.341060318
350,425634.065496218
351,299200.118987063
352,437985.767310912
353,324734.764466771
354,359737.911378842
355,331896.557553677
356,492555.380781532
357,346724.831249075
358,392225.795214374
359,324018.671127393
360,318233.646837077
361,475981.94083423
362,885249.781509576
363,2018416.9952108
364,446503.13160974
365,221739.63523241
366,762355.128562345
367,398200.006717191
368,390781.891530875
369,607533.593754963
370,604207.89993354
371,311015.715087683
372,621107.369168436
373,491866.586376833
374,670611.621468097
375,446949.039337571
376,1754345.64559418
377,190327.84404104
378,623788.927975209
379,567897.058885772
380,436832.884467281
381,691047.44281412
382,824961.231359659
383,338755.730610951
384,363472.23850656
385,500632.139094473
386,455947.605466616
387,656817.896923307
388,872742.09749421
389,285287.251531136
390,753994.258908662
391,1030734.94852039
392,518902.15886309
393,741575.534610739
394,1039944.67741234
395,484726.283364815
396,277334.179388589
397,224056.862591985
398,400033.742492681
399,817099.878860732
400,342220.071026451
401,788187.986643379
402,152641.231026462
403,661146.755065682
404,206259.322759382
405,242438.070060806
406,860306.648927753
407,216679.675229064
408,819236.11800244
409,638771.957592938
410,197633.926935519
411,323093.686427042
412,537401.919138065
413,426106.019853876
414,201716.275715003
415,1022671.46936845
416,338896.745431678
417,337323.349982236
418,258920.646583698
419,346739.652477523
420,174320.627391661
421,402226.225630014
422,942755.408418163
423,203519.496985635
424,866066.56672744
425,735503.140445289
426,533071.672499011
427,898015.802745865
428,1297468.35540147
429,941735.809153526
430,658688.273227624
431,773159.137621622
432,353848.017378673
433,670583.821435943
434,588994.075236794
435,322006.168859094
436,591158.138049379
437,436242.449278549
438,780326.405978841
439,558089.25864335
440,228350.926837192
441,434823.570818668
442,233472.989301094
443,583638.271034286
444,1448680.63999393
445,283373.474268831
446,301084.401556217
447,327553.454997919
448,374156.321625404
449,259172.482931048
450,636408.798172403
451,783121.791603565
452,315657.496736246
453,477013.146484313
454,563879.415665639
455,558485.101542841
456,559135.945863838
457,197904.210389361
458,599127.860982615
459,717164.514144836
460,229400.435542945
461,1053411.96880094
462,296562.14395912
463,1147681.93480051
464,563764.77762108
465,537299.770228462
466,544180.126676711
467,178023.483560603
468,204088.07793875
469,207812.492023009
470,885710.732358755
471,729211.748448243
472,269907.307303919
473,307505.931794412
474,899712.880166796
475,412480.980271369
476,353502.48586386
477,450848.969207764
478,388080.807787654
479,310571.131393282
480,450730.584686728
481,306154.126261779
482,282508.789400073
483,600633.613863566
484,38666.5954652124
485,427268.340891787
486,584756.019748851
487,527742.339941587
488,1114779.52919847
489,274587.144103712
490,320424.439979479
491,397359.064509003
492,363135.840090177
493,151106.084440495
494,336019.476704632
495,1450811.76977535
496,306728.077245623
497,365312.319083396
498,1560812.33643472
499,730065.74720049
500,443033.830084305
501,222109.62580164
502,194889.403401265
503,311358.861687653
504,418086.340645001
505,406558.693309674
506,241207.600691117
507,189668.579747963
508,489986.44893693
509,857329.742893298
510,441252.565446941
511,540981.354444351
512,267085.633775413
513,667169.652171103
514,753235.888325997
515,1030210.46762002
516,1539956.2395022
517,1551640.40687104
518,223500.684587952
519,256277.54516049
520,345350.875691597
521,549051.22238551
522,374088.408491725
523,609641.873706569
524,509029.895488643
525,344319.249064093
526,283374.211162491
527,422810.550688545
528,390011.826937907
529,1034570.38031197
530,450107.759504392
531,400381.572895967
532,1064650.07260845
533,720613.735794803
534,725462.499043997
535,684407.67534033
536,414076.760178205
537,953551.780452904
538,518312.246270454
539,361427.99670463
540,407431.523518581
541,575658.522084088
542,236089.843989337
543,391169.785490434
544,679422.173381819
545,920951.354675801
546,266034.839083496
547,522752.67099197
548,299264.276109591
549,869731.75010157
550,589804.153036947
551,207733.383286423
552,500630.26365679
553,761679.317413229
554,835184.866284719
555,507086.858882842
556,309954.24768606
557,264506.295171327
558,640943.497864094
559,284643.685268837
560,725705.893833132
561,424449.973796927
562,528118.659006564
563,272876.73392716
564,795935.954253501
565,198318.412249128
566,486002.292473925
567,592389.501517799
568,533190.306067668
569,1070422.05070325
570,284867.488130311
571,404579.590556102
572,593194.240111195
573,266445.779656615
574,408094.816843161
575,448764.421174654
576,177454.880646722
577,507997.536998664
578,378554.507565517
579,865786.274226982
580,377160.149289023
581,766716.855958187
582,323649.532664822
583,589796.803676016
584,610136.200964194
585,440970.200368396
586,527810.391518195
587,316087.510372543
588,937066.415720574
589,314688.676440049
590,240268.550209975
591,71866.2154597997
592,188547.726602756
593,573271.039209199
594,431533.449041151
595,307463.076771606
596,739910.449861425
597,486802.688400757
598,634476.569448597
599,525165.730120452
600,714714.175143019
601,744791.768193291
602,684708.65898876
603,515843.653151982
604,226613.356342747
605,442653.497092546
606,740613.143964317
607,177457.810225548
608,391941.792135467
609,359325.580248211
610,519697.872720365
611,1719147.93435241
612,601038.310151145
613,540929.747041153
614,319960.281835776
615,427127.009191338
616,327230.234329672
617,940836.975754752
618,193358.170411894
619,380057.569879934
620,528768.40076323
621,831173.772365776
622,216031.023358945
623,544177.241632505
624,173248.073460491
625,398965.887758916
626,707074.174321656
627,330366.696069405
628,655231.587013064
629,463933.785153621
630,509783.494461647
631,527055.779784778
632,292192.880245236
633,557742.553893833
634,191800.158604742
635,384403.670933555
636,563842.907706272
637,578431.858575057
638,434234.645693021
639,302183.001678513
640,478361.302343431
641,320875.973679333
642,471701.919578582
643,378270.724139958
644,590380.450177213
645,309280.6697095
646,1060651.0794687
647,403163.081776678
648,527874.065399309
649,658434.97845017
650,732038.638360103
651,245661.636293259
652,1022544.97789856
653,627251.459886097
654,179161.075267846
655,966845.860729767
656,194629.768134827
657,216074.817683222
658,431887.808494054
659,387231.35387196
660,371284.599596288
661,400006.6027579
662,372223.268240213
663,435929.202605175
664,248570.117474207
665,219455.810301809
666,296693.612477116
667,148448.349772017
668,636453.081511075
669,498406.77782211
670,513966.426414705
671,523814.458887055
672,592613.900394313
673,1059764.55110107
674,454732.081005273
675,401710.72900727
676,717991.882747762
677,1195167.93088416
678,154744.476581822
679,407969.663833175
680,433877.895642939
681,293365.626639515
682,222145.928806524
683,843095.85497594
684,488035.143933865
685,386966.073900871
686,732857.59566661
687,357401.050156927
688,396063.117589044
689,671098.95384207
690,428664.406209445
691,329940.160026226
692,1184308.32764685
693,609144.600696516
694,760322.242356854
695,629668.021458741
696,753894.691772217
697,448698.199863805
698,544221.629992602
699,403634.986453182
700,1516486.9225757
701,650432.269093143
702,1750412.86709779
703,513928.734579313
704,285699.863941272
705,537740.633993946
706,473976.9257307
707,618289.530930884
708,797057.11907399
709,176172.313582613
710,638395.162160659
711,756977.988423651
712,683351.057718479
713,648984.591572304
714,419798.947530658
715,480016.476311449
716,634258.846351858
717,166215.018767359
718,290032.046777771
719,410848.577404068
720,448456.430686406
721,949643.60325165
722,820238.830393073
723,621709.370215012
724,511611.378084472
725,663999.117763517
726,294845.207313041
727,479008.587263036
728,257018.560356767
729,994698.745896796
730,473057.297131798
731,540153.492718676
732,466721.810453223
733,751742.860118397
734,1167911.35836333
735,515303.996385805
736,439004.311121988
737,978904.389100907
738,392900.136811036
739,724666.935444182
740,306437.741635681
741,729076.473016169
742,907114.220727588
743,456064.40632517
744,493075.889577845
745,360819.025682463
746,593318.642272861
747,257077.666333438
748,224856.317492288
749,541562.468029876
750,451466.362346249
751,449772.278674874
752,1739445.86487927
753,776715.146490158
754,440997.676443242
755,722609.463864194
756,292731.816570769
757,530547.690166672
758,736535.867020081
759,411251.352354931
760,346492.979082893
761,470407.389842346
762,303271.4340981
763,390320.689307284
764,167283.26797658
765,281473.350015968
766,314278.896859231
767,297968.576096616
768,727930.286168713
769,317937.617400824
770,927867.502297797
771,485075.404886241
772,1259527.80993247
773,881229.926916417
774,373455.22543088
775,265221.68837171
776,406616.655277669
777,519922.774748127
778,956911.205739214
779,524026.193552139
780,376258.715650113
781,481141.223533411
782,525518.558346596
783,404120.857758824
784,209839.147623921
785,238821.76021389
786,328256.595554752
787,449803.741281593
788,598289.560376776
789,319160.625119445
790,770325.206614406
791,382976.016615804
792,780293.213290757
793,1265335.46626599
794,401534.272455694
795,628950.475650432
796,616090.762126113
797,516310.053358099
798,392022.166314409
799,211321.610499143
800,871315.187702848
801,193394.814643109
802,962782.316799659
803,504748.700467093
804,640429.196805721
805,686079.014998742
806,606932.473572695
807,832716.314034053
808,612168.059423055
809,476814.440944677
810,390259.582790056
811,699970.654043746
812,453439.648963315
813,769301.163948718
814,477123.403491858
815,286668.370297243
816,320154.336264206
817,348484.922732005
818,223900.240042842
819,260182.851672916
820,900007.564080532
821,392496.399819745
822,759767.244067999
823,874507.521307663
824,617674.243043363
825,463850.609502451
826,423541.008833193
827,341568.74297194
828,513452.548548642
829,627640.18577875
830,415127.169950035
831,675034.471308571
832,213277.500232166
833,254700.175803914
834,249816.219698267
835,640269.66721506
836,488584.776809403
837,310089.661797478
838,876361.378924117
839,533386.816439745
840,544711.017549561
841,408243.482313347
842,1225173.71550703
843,2179464.04055747
844,286664.092067605
845,667736.720862801
846,604886.633827998
847,665401.671812575
848,296346.400513999
849,2015421.8784432
850,337340.433741692
851,162163.666186662
852,293600.332648891
853,364139.472638848
854,342996.119264335
855,515231.518605318
856,262894.20131811
857,258514.804675333
858,448524.4395121
859,292043.119484076
860,854380.391405225
861,550191.725161001
862,263241.698439056
863,481186.426489879
864,384916.643742156
865,422421.541233753
866,1003872.20303438
867,535646.710511718
868,374918.091366504
869,597103.752006403
870,554670.807124419
871,571420.938170469
872,335266.610071713
873,306672.724075189
874,380182.080273176
875,434365.657127281
876,769704.286381666
877,333950.939779719
878,784852.009854048
879,657774.321015483
880,1193023.62320746
881,1029397.4284339
882,361550.19247003
883,388374.979080488
884,817768.454699329
885,401216.956762881
886,345990.36911495
887,296769.627792492
888,453654.234219211
889,497462.387237897
890,276129.440795672
891,560434.105785641
892,375225.30972207
893,275118.342980201
894,406640.910082334
895,633548.438528737
896,600489.50490652
897,410161.968309928
898,331033.559622444
899,161908.611694265
900,417683.795258587
901,388068.33869932
902,530777.526414196
903,187734.244031038
904,340758.603284447
905,644295.693551554
906,229179.348176222
907,413525.126401909
908,466451.61258151
909,788209.247220135
910,358470.085888794
911,419532.937456321
912,562877.910684086
913,377038.986908914
914,392539.107184499
915,200744.655108533
916,396553.910001438
917,655787.940451227
918,513610.933370151
919,939626.266570976
920,749933.412015361
921,471938.220245648
922,424835.096059223
923,688279.481923688
924,1402103.40423235
925,645692.001174656
926,225544.597445146
927,522581.37899286
928,745555.449227905
929,321513.435475129
930,360144.994126455
931,1366752.83975469
932,229164.135391268
933,802389.775465434
934,335178.936403579
935,445391.123225196
936,701604.313535894
937,249358.497789374
938,304770.49245186
939,286846.739510046
940,324593.553992019
941,624474.53915729
942,465750.330637355
943,646976.522233898
944,339912.194282697
945,313703.602082537
946,763728.783652555
947,153680.687652736
948,197049.182469165
949,334138.403612817
950,555465.5555473
951,640145.520282884
952,470875.862694787
953,271938.266498783
954,456473.544531657
955,752218.440208197
956,223947.015282797
957,601366.04343744
958,358402.290718962
959,519899.377136897
960,749693.701227231
961,740720.022266732
962,842410.343777112
963,237182.718228947
964,332298.995259615
965,375596.38924167
966,568716.987285604
967,304667.246340871
968,631221.5894116
969,714307.882015157
970,718078.229152393
971,587812.778970101
972,404712.854657163
973,277633.631091267
974,752520.198732701
975,635464.940655151
976,405105.000755515
977,831518.655263887
978,505986.817969307
979,428141.075625442
980,366016.242558641
981,710766.625192039
982,642544.391336519
983,432784.642328955
984,467891.432494604
985,268658.181366938
986,372711.45938518
987,421336.694647833
988,277968.810618333
989,514983.334159189
990,409696.925599956
991,319764.050970784
992,821755.531239691
993,1799950.55762738
994,338630.378210322
995,394526.413958767
996,436699.886188347
997,634332.856799887
998,779138.508819637
999,658567.165862075
1000,684254.13800328
1001,613918.527852297
1002,487549.089352471
1003,402672.104330526
1004,1558376.31898795
1005,311085.771684431
1006,547238.565772057
1007,682089.680005117
1008,920854.979799978
1009,576670.832675331
1010,692828.842690289
1011,584068.86237085
1012,206895.484074745
1013,873221.241931377
1014,401969.771158372
1015,437027.113431785
1016,673015.407422719
1017,215946.86282762
1018,166673.617414231
1019,267778.617491448
1020,430264.056383944
1021,453856.445652741
1022,688247.552478811
1023,809565.812846141
1024,708685.81422905
1025,422138.537364593
1026,186893.070829705
1027,657859.666837703
1028,181790.217223493
1029,284349.88659827
1030,442544.390390876
1031,617587.796542461
1032,452351.225091522
1033,290631.129033656
1034,669643.646380462
1035,388691.481513789
1036,623450.695798856
1037,692324.150617672
1038,434447.214801073
1039,238477.550956356
1040,379074.04735228
1041,630104.238236529
1042,602351.009598632
1043,160881.806903751
1044,423835.511635968
1045,348388.081273803
1046,653645.590388673
1047,415184.74048433
1048,357832.874382216
1049,263274.210012891
1050,838307.14603912
1051,624787.743844185
1052,342408.566161042
1053,358402.773176818
1054,524293.121431082
1055,316264.834695804
1056,404776.61546449
1057,643053.001537991
1058,466317.839478002
1059,621593.324199658
1060,638194.684982851
1061,635128.848836272
1062,1403415.83053825
1063,447159.634936083
1064,303588.547439808
1065,591599.02276151
1066,250447.609428239
1067,303855.5972378
1068,471093.0879524
1069,596178.117731464
1070,646145.148524609
1071,935262.76241651
1072,198140.071669547
1073,246899.520583584
1074,287444.277220783
1075,329551.152900024
1076,755062.327278074
1077,241689.495356097
1078,845187.944100693
1079,241357.876166958
1080,259896.320735566
1081,369715.948715128
1082,271430.321440056
1083,300619.231809482
1084,378759.81490535
1085,459193.357849339
1086,171939.156649892
1087,650635.786176821
1088,676834.42526819
1089,242493.550562239
1090,453165.798463777
1091,295392.61949449
1092,387587.368155879
1093,358766.267047917
1094,502414.056725342
1095,746407.790135353
1096,405131.74953157
1097,402698.658815545
1098,218139.533480362
1099,691050.095700189
1100,233806.030857973
1101,592861.701912607
1102,389447.005542754
1103,479365.207675716
1104,453723.598743178
1105,1475650.58597578
1106,1154309.90901626
1107,525484.964517152
1108,323280.604950005
1109,212045.457819229
1110,907201.642191432
1111,370488.011743294
1112,519602.040378733
1113,602128.587027097
1114,530763.895217562
1115,191486.786173709
1116,615279.877925946
1117,557375.542896802
1118,273038.842471094
1119,540404.17663199
1120,850340.98699402
1121,2142019.2558139
1122,508897.75223647
1123,366516.877952121
1124,657718.243391394
1125,299533.193253687
1126,709131.406415705
1127,271255.579608159
1128,401895.818058045
1129,481715.245349159
1130,718516.630599503
1131,641446.329460101
1132,582200.327763787
1133,321173.244092535
1134,418189.872936276
1135,440460.984213823
1136,239418.435124362
1137,686459.379341458
1138,702260.720189967
1139,403252.412590496
1140,593045.508073485
1141,231982.549708042
1142,598593.932321904
1143,353093.925230879
1144,448139.6218624
1145,580552.306987961
1146,1059872.81110203
1147,417206.193454977
1148,173649.362102777
1149,569602.098201637
1150,700029.546927155
1151,3398615.8903845
1152,373022.311165558
1153,443843.422456853
1154,423049.547669517
1155,257510.453654945
1156,468829.130294681
1157,591321.985985287
1158,214811.292463045
1159,824015.076987189
1160,268915.788163967
1161,507581.727238579
1162,397925.019951974
1163,848423.023776101
1164,286063.753050599
1165,252670.75463121
1166,473987.88939871
1167,328529.363395064
1168,291787.267460574
1169,210375.170924741
1170,430911.409783507
1171,620662.08573807
1172,687762.34883886
1173,363067.560675163
1174,1045340.57264963
1175,575481.476551215
1176,226647.109882074
1177,1818666.45766125
1178,524269.461779248
1179,239842.940527104
1180,303081.598162626
1181,467969.516634648
1182,778034.196669481
1183,295126.595475718
1184,260268.123910373
1185,714057.054375067
1186,414552.834360697
1187,352789.936331933
1188,447103.00802236
1189,639117.344116993
1190,271589.520052051
1191,335317.67224359
1192,695858.569139695
1193,275364.531493115
1194,455837.254817268
1195,744784.757783939
1196,299513.484973515
1197,515585.627523461
1198,647674.983684646
1199,307488.649649553
1200,571859.546803272
1201,339506.091779155
1202,673805.737264586
1203,330905.704886397
1204,238469.486392457
1205,493189.05700306
1206,368390.355616514
1207,878960.374281927
1208,195738.281473101
1209,690199.337599887
1210,224721.538864861
1211,883825.384933075
1212,311272.326652527
1213,412658.54574321
1214,261375.894168936
1215,631230.751381041
1216,315258.30492922
1217,292974.362960907
1218,208220.666061294
1219,537924.047049266
1220,1059602.5042883
1221,520149.015817797
1222,597219.712536666
1223,482054.202744575
1224,617230.264613621
1225,317092.6444902
1226,332981.911395186
1227,237022.724823644
1228,475042.972652287
1229,524289.017677227
1230,834545.301709695
1231,371639.651641486
1232,371762.959806938
1233,487539.61498845
1234,284987.504713005
1235,250734.56625572
1236,233549.151350682
1237,879724.148333024
1238,970939.692826715
1239,446587.120057512
1240,1061823.9969514
1241,1240242.31078943
1242,219657.289185177
1243,1159787.66713962
1244,223138.047700618
1245,362690.859154996
1246,270667.001916994
1247,323369.028233724
1248,144201.593806328
1249,210015.138849153
1250,346880.621198674
1251,288446.133891952
1252,452316.59422409
1253,397817.178897951
1254,522724.257643713
1255,410795.678193413
1256,244047.743750945
1257,573478.73503194
1258,303881.233301452
1259,927169.028865662
1260,553819.100004781
1261,560178.707825346
1262,535970.66363001
1263,173482.128870782
1264,572345.343365343
1265,473152.348350735
1266,1908846.79322692
1267,4099626.29252499
1268,242318.140492477
1269,195781.1634429
1270,704000.285826496
1271,1301073.13619552
1272,557775.005002392
1273,250666.888431693
1274,1083647.4992273
1275,600342.546546134
1276,546008.681359782
1277,281641.354878916
1278,622424.965013318
1279,284352.815809144
1280,512145.011537801
1281,667936.584979615
1282,367413.820180401
1283,285406.435042346
1284,981093.590114933
1285,643680.963396097
1286,445109.613844096
1287,526412.08999768
1288,584927.758475564
1289,665754.840748385
1290,307533.884752806
1291,713232.037773171
1292,337746.330631539
1293,425629.393361567
1294,469086.567173876
1295,580676.172677313
1296,368572.729057765
1297,543523.681593063
1298,173389.975399393
1299,496262.034355365
1300,345352.950831079
1301,356169.182541569
1302,613587.5295845
1303,395970.854887737
1304,731444.597239741
1305,413629.024579354
1306,430573.111216663
1307,295110.498143579
1308,694242.062566881
1309,266942.594401712
1310,394493.584066521
1311,617875.978294316
1312,301858.604166966
1313,407816.681451777
1314,659777.926432989
1315,294584.486545206
1316,399601.568349293
1317,301500.303255421
1318,428670.384841598
1319,471695.319917659
1320,864617.135202416
1321,357529.759035629
1322,497300.234318706
1323,309084.580307363
1324,1124473.20941932
1325,663215.545062262
1326,687124.268121258
1327,234612.637400427
1328,532443.012066478
1329,752667.111467572
1330,436331.851435951
1331,1403390.68616948
1332,536619.616476125
1333,428751.474580228
1334,274689.052719115
1335,610124.706107827
1336,321338.396709569
1337,824621.772730379
1338,282663.987793888
1339,570542.136299848
1340,522002.96839888
1341,327253.825413324
1342,498920.483415326
1343,425952.535568951
1344,616306.131349953
1345,1092467.7116551
1346,451707.371501036
1347,461178.805313539
1348,354600.20062486
1349,510605.786365621
1350,420845.661844189
1351,331084.68219857
1352,518117.198702849
1353,656762.756883194
1354,619894.942745342
1355,193986.953858028
1356,771182.695655048
1357,498451.594147677
1358,1615538.50320301
1359,233773.905707286
1360,1220381.18999645
1361,411546.053578245
1362,186393.591310763
1363,747221.573982487
1364,243239.31705731
1365,568430.314548061
1366,1820750.93034885
1367,339634.239990631
1368,610690.56325953
1369,2222107.20446386
1370,396503.641759986
1371,721626.204603454
1372,113709.482588138
1373,751584.59188706
1374,339384.470706527
1375,279031.085721208
1376,287360.110398157
1377,612055.770020114
1378,265848.151207747
1379,293004.91020644
1380,219034.125156148
1381,658955.111377777
1382,829087.335295271
1383,240726.853789918
1384,472977.042683472
1385,251451.351067931
1386,443104.565597999
1387,357031.631233337
1388,431293.727773146
1389,227084.265994016
1390,421633.359029408
1391,739067.561577158
1392,254877.703586635
1393,670100.332304159
1394,813051.976958988
1395,428396.59814362
1396,600620.423819194
1397,333458.155118012
1398,522028.969015898
1399,251133.75514954
1400,984688.413491567
1401,469700.801692293
1402,614761.803061922
1403,789419.538074747
1404,263759.733768408
1405,619817.604835097
1406,481609.229604445
1407,283174.966281661
1408,647917.094791954
1409,544856.09771087
1410,432316.197354878
1411,498480.413608841
1412,433770.199456944
1413,304868.110245632
1414,442171.270826533
1415,659242.428051419
1416,685164.383412681
1417,400598.484270072
1418,551740.948929743
1419,481327.4057603
1420,269929.163503824
1421,474222.411322793
1422,474625.519720315
1423,222917.352820867
1424,665925.99158163
1425,1109566.23605452
1426,420425.380948905
1427,688716.729790154
1428,1689156.89991053
1429,652668.395412098
1430,617923.760664619
1431,447027.283948417
1432,614071.523731595
1433,274031.857010826
1434,639070.578236665
1435,923024.149278371
1436,620668.290920321
1437,329630.617326429
1438,599005.770923792
1439,286249.968563547
1440,267453.925504118
1441,211067.251932884
1442,494651.685039788
1443,246566.46871501
1444,493936.826831725
1445,803707.202185424
1446,514559.947746364
1447,638090.947295989
1448,346826.827399253
1449,316969.023223484
1450,834140.473956102
1451,374566.188269874
1452,415023.955246673
1453,504600.538212268
1454,228977.303353223
1455,368622.558860569
1456,361591.238122881
1457,468104.784246467
1458,468536.508419589
1459,367395.850974509
1460,440422.435536938
1461,1020781.01836212
1462,172029.808088793
1463,415780.082920376
1464,376733.063495906
1465,484163.454141176
1466,441810.303574413
1467,551254.737099646
1468,484528.949970412
1469,584942.245178635
1470,772526.849178054
1471,324402.219055532
1472,746022.578580979
1473,378310.770644318
1474,249248.471350076
1475,455032.658388765
1476,275788.100140346
1477,388063.404428791
1478,293015.056231714
1479,472625.743101887
1480,238223.334892989
1481,385908.276192655
1482,743539.25303314
1483,534981.125703256
1484,590005.97692167
1485,592521.284702128
1486,228909.323112093
1487,379937.570897901
1488,573887.383664942
1489,731922.465727102
